[2016/4/6 - 17:16:00]  Bao Aztecas (ID: 5) (IP: 115.78.112.233) da bi he thong tu dong kick ra khoi may chu vi treo may qua 2 phut.
[2021/11/21 - 8:36:01] 
[2021/11/21 - 8:48:47] 
[2021/11/21 - 8:49:25] 
[2021/11/21 - 9:23:03] 
[2021/11/21 - 9:24:17] 
[2021/11/21 - 9:26:10] 
[2021/11/21 - 9:27:02] 
[2021/11/21 - 9:34:07] 
[2021/11/21 - 9:36:58] 
[2021/11/21 - 9:37:21] 
[2021/11/21 - 9:40:07] 
[2021/11/21 - 9:40:25] 
[2021/11/21 - 9:53:15] 
[2021/11/21 - 10:43:52] 
[2021/11/21 - 11:14:29] 
[2021/11/21 - 11:17:03] 
[2021/11/21 - 11:17:24] 
[2021/11/21 - 11:17:30] 
[2021/11/21 - 11:17:47] 
[2021/11/21 - 11:17:53] 
[2021/11/21 - 18:15:01] 
[2021/11/21 - 18:16:04] 
[2021/11/21 - 18:16:12] 
[2021/11/21 - 18:16:57] 
[2021/11/21 - 18:17:05] 
[2021/11/21 - 18:20:49] 
[2021/11/21 - 18:21:01] 
[2021/11/21 - 18:21:18] 
[2021/11/21 - 18:22:01] 
[2021/11/21 - 18:22:22] 
[2021/11/21 - 18:23:22] 
[2021/11/22 - 9:39:03] 
[2021/11/22 - 10:24:13] 
[2021/11/22 - 11:41:11] 
[2021/11/23 - 10:33:53] 
[2021/11/23 - 10:36:05] 
[2021/11/23 - 10:37:19] 
[2021/11/23 - 10:37:43] 
[2021/11/23 - 10:38:32] 
[2021/11/23 - 10:38:54] 
[2021/11/23 - 10:39:07] 
[2021/11/23 - 10:40:15] 
[2021/11/23 - 10:40:55] 
[2021/11/23 - 10:41:08] 
[2021/11/23 - 10:41:40] 
[2021/11/23 - 10:41:54] 
[2021/11/23 - 10:46:22] 
[2021/11/23 - 10:46:58] 
[2021/11/23 - 10:47:43] 
[2021/11/23 - 10:53:38] 
[2021/11/23 - 10:54:48] 
[2021/11/23 - 10:55:11] 
[2021/11/23 - 10:55:28] 
[2021/11/23 - 10:56:40] 
[2021/11/23 - 10:57:39] 
[2021/11/23 - 10:57:49] 
[2021/11/23 - 11:00:28] 
[2021/11/23 - 11:01:13] 
[2021/11/23 - 11:01:31] 
[2021/11/23 - 11:02:17] 
[2021/11/23 - 11:02:30] 
[2021/11/23 - 11:04:22] 
[2021/11/23 - 11:04:31] 
[2021/11/23 - 11:04:46] 
[2021/11/23 - 11:05:31] 
[2021/11/23 - 11:05:41] 
[2021/11/23 - 11:08:45] 
[2021/11/23 - 11:09:04] 
[2021/11/23 - 11:09:27] 
[2021/11/23 - 11:12:30] 
[2021/11/23 - 11:13:03] 
[2021/11/23 - 11:13:13] 
[2021/11/23 - 11:15:00] 
[2021/11/23 - 11:17:13] 
[2021/11/23 - 11:17:28] 
[2021/11/23 - 11:18:41] 
[2021/11/23 - 11:19:11] 
[2021/11/23 - 11:19:26] 
[2021/11/23 - 11:20:08] 
[2021/11/23 - 11:22:29] 
[2021/11/23 - 11:23:00] 
[2021/11/23 - 11:23:17] 
[2021/11/23 - 11:25:08] 
[2021/11/23 - 11:25:37] 
[2021/11/23 - 11:25:49] 
[2021/11/23 - 11:25:58] 
[2021/11/23 - 11:26:22] 
[2021/11/23 - 11:26:33] 
[2021/11/23 - 11:32:03] 
[2021/11/23 - 11:32:17] 
[2021/11/23 - 11:32:24] 
[2021/11/23 - 11:32:55] 
[2021/11/23 - 11:33:04] 
[2021/11/23 - 11:34:34] 
[2021/11/23 - 11:35:29] 
[2021/11/23 - 11:36:17] 
[2021/11/23 - 11:36:37] 
[2021/11/23 - 11:36:52] 
[2021/11/23 - 11:39:59] 
[2021/11/23 - 11:42:20] 
[2021/11/23 - 11:42:37] 
[2021/11/23 - 11:42:52] 
[2021/11/23 - 11:43:22] 
[2021/11/23 - 11:43:41] 
[2021/11/23 - 11:43:50] 
[2021/11/23 - 11:44:04] 
[2021/11/23 - 11:44:13] 
[2021/11/23 - 11:44:21] 
[2021/11/23 - 11:44:33] 
[2021/11/23 - 11:45:11] 
[2021/11/23 - 11:46:08] 
[2021/11/23 - 11:46:23] 
[2021/11/23 - 11:46:32] 
[2021/11/23 - 11:46:46] 
[2021/11/23 - 11:47:20] 
[2021/11/23 - 11:50:29] 
[2021/11/23 - 11:53:12] 
[2021/11/23 - 11:55:12] 
[2021/11/23 - 11:55:21] 
[2021/11/23 - 11:55:47] 
[2021/11/23 - 11:56:39] 
[2021/11/23 - 11:56:47] 
[2021/11/23 - 11:57:02] 
[2021/11/24 - 8:44:16] 
[2021/11/24 - 8:44:32] 
[2021/11/24 - 8:44:44] 
[2021/11/24 - 8:46:33] 
[2021/11/24 - 8:46:47] 
[2021/11/24 - 8:59:44] 
[2021/11/24 - 9:00:06] 
[2021/11/24 - 9:00:20] 
[2021/11/24 - 9:00:30] 
[2021/11/24 - 9:00:38] 
[2021/11/24 - 9:01:46] 
[2021/11/24 - 9:04:14] 
[2021/11/24 - 9:04:48] 
[2021/11/24 - 9:32:50] 
[2021/11/24 - 9:33:59] 
[2021/11/24 - 9:37:49] 
[2021/11/24 - 9:38:24] 
[2021/11/24 - 9:40:25] 
[2021/11/24 - 9:40:44] 
[2021/11/24 - 9:40:54] 
[2021/11/24 - 9:43:14] 
[2021/11/24 - 9:43:20] 
[2021/11/24 - 9:43:59] 
[2021/11/24 - 9:43:59] 
[2021/11/24 - 9:46:44] 
[2021/11/24 - 9:50:00] 
[2021/11/24 - 9:50:01] 
[2021/11/24 - 9:50:34] 
[2021/11/24 - 9:51:04] 
[2021/11/24 - 9:51:29] 
[2021/11/24 - 9:51:39] 
[2021/11/24 - 9:53:43] 
[2021/11/24 - 9:53:51] 
[2021/11/24 - 9:55:46] 
[2021/11/24 - 9:55:54] 
[2021/11/24 - 9:55:57] 
[2021/11/24 - 9:56:33] 
[2021/11/24 - 9:56:55] 
[2021/11/24 - 10:00:10] 
[2021/11/24 - 10:23:15] 
[2021/11/24 - 10:24:37] 
[2021/11/24 - 10:25:00] 
[2021/11/24 - 10:31:08] 
[2021/11/24 - 10:31:23] 
[2021/11/24 - 10:31:36] 
[2021/11/24 - 10:31:45] 
[2021/11/24 - 10:32:12] 
[2021/11/24 - 10:32:27] 
[2021/11/24 - 10:32:49] 
[2021/11/24 - 10:34:30] 
[2021/11/24 - 17:03:35] 
[2021/11/24 - 17:06:19] 
[2021/11/24 - 17:06:31] 
[2021/11/24 - 17:06:44] 
[2021/11/24 - 17:07:08] 
[2021/11/24 - 17:07:23] 
[2021/11/24 - 18:34:00] 
[2021/11/25 - 17:41:30] 
[2021/11/25 - 18:07:33] 
[2021/11/25 - 18:14:17] 
[2021/11/25 - 18:49:06] 
[2021/11/25 - 18:49:59] 
[2021/11/25 - 20:34:55] 
[2021/11/26 - 5:39:08] 
[2021/11/26 - 8:31:32] 
[2021/11/26 - 9:26:52] 
[2021/11/26 - 9:38:06] 
[2021/11/26 - 9:40:27] 
[2021/11/26 - 9:40:55] 
[2021/11/26 - 9:42:43] 
[2021/11/26 - 9:42:55] 
[2021/11/26 - 9:43:38] 
[2021/11/26 - 18:08:54] 
[2021/11/26 - 18:32:47] 
[2021/11/27 - 18:58:35] 
[2021/11/27 - 18:58:49] 
[2021/11/27 - 18:59:06] 
[2021/11/27 - 18:59:13] 
[2021/11/27 - 18:59:26] 
[2021/11/27 - 19:01:39] 
[2021/11/27 - 19:01:55] 
[2021/11/27 - 19:06:15] 
[2021/11/27 - 19:06:26] 
[2021/11/27 - 19:06:44] 
[2021/11/27 - 19:35:59] 
